depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,BRCA1,ROS1,RAD51,MLH1,KEAP1,PGR,PALB2,ABCB1,ESR1,MSH2,SOX10,CCNE1,CDK6,MET,GATA3,RAD51C,AREG,CCND1,VEGFA,STK11,PIK3CA,EREG,FOXA1,TOP2A,KRAS,APC,CDK4,MDM2,MYC,BRCA2,RB1,TP53,SMAD4,ERBB2,AKT1,EGFR,CDKN2A,MKI67,ATM,KIT,BRAF,RET,CTNNB1,ALK,PTEN,HRAS,CHEK2,RAD51D,MITF,NF1,MTOR,TOP1,NRAS
ACH-000836,YD15,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,5.2385344505,0.0257106349,4.4532675743,5.5989961624,5.5647592545,0.0389727019,3.312469244,0.4311886132,1.2565034628,5.0964684486,0.4900997579,2.1432170868,4.352871418,6.3149828911,1.0112951994,5.7566523552,5.4195256233,6.273955822,5.4376039505,4.7431378365,3.8308839798,2.1938221455,0.706802845,6.6905007362,3.9681553841,2.9272139072,8.3438959122,4.4099545479,5.7027740479,3.3034257889,4.4398360252,5.3666262627,4.6737260818,4.6266493797,6.3366656303,6.2553553581,6.2075786591,6.140294075,4.341381073,0.1738706678,3.2713091373,0.0932910815,7.4185523987,0.073247157,4.8634476662,6.2827787399,4.6444964409,3.8194637299,0.9293243885,4.2551760674,4.9907188416,5.617398262,5.5765886307
ACH-000762,YD38,Head and Neck,Head and Neck Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,,,4.7642240524,0.043627277,4.5216474533,4.0092215538,5.5444669724,0.0,3.323489666,0.7226260304,0.6111950278,4.0291967392,0.772769928,2.0362887383,4.5004005432,7.289853096,2.6778914928,5.8833985329,9.0277070999,6.0800843239,7.2831902504,5.0903282166,3.2388801575,6.1703476906,1.6535691023,5.8521661758,4.2536869049,2.6727285385,7.32939291,4.8725676537,6.1750593185,2.3520636559,4.3733558655,3.2826118469,1.0086590052,3.6028013229,6.2581515312,6.8682918549,7.9084825516,6.3426756859,3.7865755558,0.2512367368,3.062731266,0.237192899,7.2308754921,0.0765960366,4.8570504189,6.226708889,4.573319912,3.1780023575,2.1371035576,3.5709242821,4.3338603973,5.4865794182,5.40290308
ACH-000735,PECAPJ49,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,3.1512336731,0.2188010067,4.0337491035,4.3078584671,5.6135668755,0.0901366472,2.5458028316,0.4555715919,1.7309268713,4.028321743,0.098689042,2.5003967285,3.3147864342,5.7248930931,1.4486789703,5.9984097481,8.0122947693,6.3574376106,6.2915649414,5.5624380112,3.2034375668,5.0666189194,2.6961028576,5.4600906372,3.7543210983,2.5550749302,7.3633027077,3.8284893036,5.1378722191,2.1724236012,4.5534586906,0.6764858961,0.2738894224,5.0482840538,6.5707588196,5.9348349571,6.3916869164,5.4674916267,2.9128375053,0.1146522015,2.3849172592,1.306828022,7.2425928116,0.0847405419,4.619512558,6.8717575073,3.9487223625,2.7927927971,1.5036743879,4.0112094879,4.1598310471,5.3484201431,4.3596334457
ACH-001435,1156QE8,Testis,Non-Seminomatous Germ Cell Tumor,Embryonal Carcinoma,,,2.1448719501,0.003370523,3.2413611412,5.0010638237,4.9849219322,0.0070605562,1.7571811676,0.0,0.0093987733,5.101061821,0.1924820393,3.0404067039,4.5971975327,2.4490885735,2.0249118805,5.408059597,0.0,3.7823352814,2.8529317379,3.6752173901,3.6164636612,0.0151778227,1.4418871403,6.2455053329,6.5444560051,2.0208187103,7.4286198616,5.4341645241,6.0397744179,0.5121520162,4.4607491493,4.9987010956,4.7470760345,5.4204521179,5.6808643341,0.1098245531,3.7754404545,1.0484175682,3.6634585857,4.1640620232,2.445795536,0.1508131027,8.8491516113,0.0,5.11703825,5.5220994949,3.5322296619,3.2384903431,0.3312076032,4.7901988029,2.2896897793,4.7434287071,6.0605401993
ACH-001440,833KE,Testis,Non-Seminomatous Germ Cell Tumor,Embryonal Carcinoma,,,4.317586422,0.0,5.5546655655,5.4287085533,4.5348272324,0.0269968901,3.8690915108,0.3460128307,0.2023061216,7.515329361,0.5769506693,5.5617814064,1.72643888,2.832395792,2.6333777905,5.7801761627,0.3308004439,6.8871107101,6.2471470833,4.241230011,3.3316121101,0.0251478925,0.0,5.6496958733,6.7908630371,2.4749965668,8.2352294922,7.420372963,5.2363204956,2.5839569569,2.5546011925,4.2363548279,4.6956877708,4.8895463943,5.1086206436,1.5099339485,3.2489051819,4.1417269707,4.1527433395,0.961889267,2.0613718033,2.0349304676,7.2640295029,0.0285168178,4.0962114334,4.3957481384,4.8765463829,2.8816273212,1.6889009476,3.2804589272,5.7713918686,5.9406180382,6.8103404045
ACH-000834,UMUC1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,2.6522088051,0.0282678511,3.5814957619,4.3774571419,5.4900789261,0.0032510541,2.561519146,0.2555007339,0.562605381,4.2264547348,0.3642631173,2.7091295719,3.4389715195,6.3589587212,5.93004179,5.0315055847,4.5148353577,8.119351387,6.3642835617,4.6696958542,1.8106241226,2.1081798077,4.7845249176,5.3695049286,2.9965839386,2.0515983105,6.9832673073,3.2400226593,6.1564126015,1.2523853779,3.7077345848,6.0520811081,4.006316185,5.4068565369,6.0824298859,5.0987439156,1.2381876707,3.7400100231,3.2500488758,0.2023838609,2.613404274,0.2311632633,7.7093939781,0.0,4.8255314827,5.2668166161,4.4069857597,2.3343193531,3.0840082169,3.7739014626,3.7089598179,4.9448304176,4.0546312332
ACH-001346,H103,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,3.5741741657,1.1169835329,4.8988180161,3.8887336254,5.1378889084,0.0,3.5097084045,0.0,0.934805572,4.1937007904,0.0,3.0945115089,3.3998615742,5.9628429413,2.0405628681,4.5460300446,9.4789171219,7.2246770859,6.2292456627,3.7734794617,3.9348938465,5.4866724014,1.4817742109,6.1648726463,4.2158727646,2.5153415203,7.2335429192,4.8687906265,8.3504486084,2.5211210251,4.681145668,5.8640398979,4.114200592,5.2323498726,5.4122495651,7.7540926933,4.9900155067,4.9234580994,3.4135549068,0.0375551246,2.4364976883,0.6050438881,6.649187088,0.0252882447,4.3076982498,4.9923558235,6.10968256,2.8895201683,1.9303702116,4.1558866501,4.2380533218,6.0296406746,5.0595846176
ACH-001509,H357,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,2.8828992844,0.0246288963,2.5341985226,4.0455303192,4.3535280228,0.0,3.9505150318,0.0,0.5753926635,2.600669384,0.1898700893,1.916151762,2.4271125793,5.1283555031,0.4538831115,3.826965332,8.1647663116,4.7104043961,8.8886518478,4.7578978539,3.2374613285,5.1103591919,0.4964500666,4.8547086716,3.746516943,1.3461569548,6.0847830772,5.1239519119,7.753156662,1.5859720707,3.9965605736,4.9290428162,3.8447170258,4.9130234718,4.6499028206,5.5009360313,6.1411447525,4.8129296303,3.6429095268,0.0,2.7220528126,0.1310441792,5.2887535095,0.0149308275,4.3692641258,6.4336771965,4.9102191925,1.7796337605,0.2898887396,3.9955027103,3.8805484772,5.988389492,3.6715877056
ACH-001510,H376,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,2.035525322,2.975861311,2.3571522236,2.6689791679,4.3188376427,0.0,2.6051292419,0.0,0.2136309743,3.3601226807,0.0953357443,3.0515303612,1.6495970488,4.1623468399,1.2426147461,4.0336785316,9.1258296967,5.1850099564,7.0725989342,4.2244415283,2.6325008869,2.522349596,2.4834108353,5.2135105133,3.0847496986,0.6090816855,5.8942670822,4.6846222878,5.3238816261,0.3830401301,2.8364088535,2.5607419014,1.7259591818,3.0330512524,4.9929904938,4.4812602997,6.5138635635,4.5553193092,1.7621148825,0.0,1.7491480112,0.2021355778,4.7815589905,0.0,5.2614707947,5.4557447433,4.5787577629,1.3188836575,0.7587850094,2.8595204353,3.6803019047,5.8701429367,3.7261881828
ACH-001511,H413,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,2.666056633,0.0916565135,3.8971145153,4.1437525749,5.4764108658,0.0711599365,3.8033614159,0.1684482098,0.7729151845,4.2885727882,0.0106638456,2.95099473,4.9807929993,5.0990762711,3.9672608376,5.3376684189,5.3764953613,7.0852017403,6.1262378693,4.0275964737,4.1807603836,1.6447377205,1.757723093,4.6611166,3.7747659683,1.8267376423,7.3415942192,4.4139122963,6.2477793694,1.2132041454,3.0397472382,3.3874466419,3.5156240463,4.2897162437,5.4403676987,6.670981884,7.7788786888,4.3190689087,2.9169332981,1.3443967104,2.169973135,0.2213747501,6.0783538818,0.0,4.0695734024,6.0310487747,3.3029623032,1.239618063,3.0007734299,2.516628027,4.1542510986,5.4157619476,4.4143996239
ACH-000532,SNU61,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,,,4.226647377,0.0079073422,4.9263930321,4.570602417,4.8644142151,0.0,3.2548720837,2.9819402695,0.0116230138,5.4605164528,0.0,2.9423174858,2.2880809307,5.806494236,0.3092041314,4.1611862183,4.4250764847,6.2645025253,4.647043705,4.0664596558,3.282961607,0.8641936779,4.6104106903,6.037779808,4.4067611694,1.3264797926,7.9952697754,4.1148333549,6.5022001266,2.884968996,4.886920929,6.0148706436,3.1474890709,5.8214831352,6.2114348412,4.1159486771,4.5248346329,5.2233953476,3.5235493183,0.0321812667,2.5899240971,0.0238358639,6.3250174522,0.0139538543,4.8489985466,4.4826030731,3.9632151127,3.4043962955,0.2370374501,4.2644839287,3.3272690773,4.9316072464,4.3474316597
ACH-001664,SNU638,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Stomach Adenocarcinoma,,,5.057012558,0.0054086121,4.778886795,0.0,5.3421812057,0.0,4.1041855812,0.0090160239,0.0,5.326839447,0.0621880405,3.9668457508,2.3903458118,7.8320226669,2.353148222,6.7138743401,8.533870697,7.2366933823,4.6712818146,5.1010279655,3.7913348675,7.8747048378,5.7123537064,7.5367913246,4.5883607864,2.6356871128,8.1197242737,7.9858818054,7.7678465843,2.8654022217,4.9294595718,5.8814687729,4.977353096,4.9915447235,5.0706896782,5.907222271,6.3953351974,4.7782716751,4.5113477707,0.0,2.7552657127,0.0,7.0978107452,0.0,4.9723110199,6.2191295624,4.221683979,3.6767525673,1.4637374878,4.6842689514,4.4453163147,6.7009806633,5.2946610451
ACH-001699,UPCISCC131,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,4.2708950043,0.2324004322,4.6471934319,4.3662800789,4.7973451614,0.0,3.5152583122,0.1412326545,0.3929888606,4.3732094765,0.0,2.4154260159,4.1988162994,5.5824899673,2.6446223259,4.3060507774,5.1010198593,8.7668437958,5.0415716171,4.3602590561,2.9964683056,0.545887351,5.3040070534,6.5203232765,4.4376740456,1.6018533707,7.1459627151,4.397919178,6.2529625893,2.6891694069,5.2371315956,3.8766839504,3.5863444805,4.8572144508,6.5531516075,5.2504463196,0.0,5.0689458847,1.4822493792,0.310519278,2.1026279926,0.1275487691,6.1871995926,0.0067202668,4.2148475647,6.0243263245,3.5262064934,1.9318683147,1.9402946234,2.8991620541,4.117046833,5.7853255272,4.9300794601
ACH-001229,UPCISCC154,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,4.2414131165,0.0051930011,3.9455890656,4.0580482483,5.6522340775,0.0,4.177271843,0.0,0.1417754441,4.8903007507,0.0,1.8480409384,3.2664253712,5.3174123764,1.2690809965,5.1715068817,5.0920295715,3.7952265739,6.2614369392,4.769036293,3.1411123276,0.1507221311,5.5390906334,6.2157020569,2.4937932491,1.9592841864,7.3748221397,6.246735096,6.1717891693,1.7061502934,4.6069989204,5.9983625412,3.373247385,5.128932476,5.5863623619,4.8722624779,7.9926776886,4.4998903275,2.1262130737,1.2198097706,2.7333478928,0.0,5.1868333817,0.0,4.5312504768,5.8225617409,4.6103577614,2.2640259266,1.5044170618,4.3272418976,5.0517549515,5.677942276,4.8315176964
ACH-001701,UPCISCC200,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,1.4675768614,0.1985218078,1.9097001553,3.8070044518,5.3388485909,0.0,3.6400539875,0.0,2.1288311481,3.0508534908,0.0,2.156441927,2.9228410721,5.0438652039,2.808975935,3.6478326321,4.9093027115,5.8126802444,6.2698187828,4.504442215,3.0076010227,1.9944458008,3.7543530464,3.739470005,4.1127419472,1.3123108149,5.6484336853,6.6991629601,6.0749979019,0.4237642586,4.1872215271,3.1612169743,2.8814375401,5.9782004356,5.8969936371,5.4695897102,0.0,2.3952355385,2.8553597927,0.0533449315,2.4600977898,0.8986363411,5.332192421,0.1714963615,3.8957970142,6.487891674,2.8084261417,1.7198755741,1.4813609123,3.7482249737,3.8187482357,6.3683195114,3.4326989651
ACH-000407,SNU685,Uterus,Endometrial Carcinoma,Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor,,,3.4943771362,0.0681933835,3.3925483227,4.5301895142,5.2380914688,0.0,2.6559309959,0.2841267586,0.1241348833,4.5106329918,0.2107292414,2.575612545,4.2732772827,4.7796535492,0.795249939,5.7523927689,2.6225602627,7.4935512543,8.0308933258,4.4205226898,2.8704199791,0.9792534709,0.187786743,6.2725439072,8.4383888245,2.6272053719,11.8349294662,3.8533570766,7.9226675034,1.5771701336,3.5047984123,4.1365852356,4.8222408295,4.5653047562,5.8690891266,4.0880227089,7.95165205,4.4557614326,4.2831215858,0.0071337731,2.8875057697,0.0962699503,7.1018180847,0.0099777207,4.8374385834,5.3599777222,3.8362877369,2.9470245838,0.9520480037,4.5413784981,3.6410834789,5.6924190521,5.7836270332
ACH-000920,CMLT1,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",BCR::ABL1; TCR::MYB,,4.9038095474,0.0041691302,5.286345005,5.5905270576,5.9060225487,0.0,3.1685633659,0.934464395,0.2224732041,0.2246774882,0.119597882,2.7509536743,5.91335392,0.6712181568,6.5804815292,5.8686151505,1.350559473,4.580247879,6.8933987617,5.561316967,4.5190448761,0.2210306972,0.2757532299,6.95840168,5.2716574669,3.3167989254,7.0286574364,5.4981231689,7.7711000443,3.5886366367,5.7953538895,6.3183078766,5.8972091675,3.6025400162,6.7455868721,0.2629129887,0.4451874495,5.3918948174,5.4798092842,0.8512753248,4.1475100517,3.7469899654,6.8701181412,0.1698018909,7.8786025047,4.8393144608,3.432404995,4.7234601974,0.4269345403,5.3317303658,4.8784556389,5.5520849228,5.9851360321
ACH-000454,HCC95,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,,,5.0209064484,0.0537077598,5.2554440498,4.9289340973,6.0861063004,0.0024231339,3.3595113754,0.6178626418,0.1262315065,5.3232331276,0.2169427723,3.3656644821,3.6740877628,6.7007169724,1.3746333122,6.1725316048,4.3088488579,7.696000576,5.7376356125,4.7945823669,4.0116209984,0.079321444,3.2200698853,7.1412796974,5.1306633949,2.956530571,7.8911824226,4.314435482,7.2245903015,2.184623003,5.0828347206,4.3305940628,4.9856734276,5.2459745407,6.5108923912,6.6314115524,0.0507844612,5.6926727295,4.0452156067,0.0169170145,3.7223238945,0.221482411,7.1892514229,0.064529717,5.2317357063,5.7947201729,4.4079647064,3.8933622837,1.3369402885,5.6887593269,4.228787899,5.1934838295,5.182656765
ACH-001347,H157,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,2.1770629883,0.6994663477,2.2189114094,3.8746101856,5.3548893929,0.0,4.1514935493,0.0,2.0022308826,3.5520572662,0.088058807,2.2083985806,4.1449027061,6.4682574272,5.3711194992,4.3370900154,4.4467129707,5.0170888901,5.6322274208,4.8772878647,3.9723434448,2.4565248489,1.4758890867,4.03673172,3.9418764114,2.1467170715,6.2697343826,4.8755097389,7.0473423004,0.8482333422,4.7319054604,4.1263947487,4.0811009407,5.8637404442,5.8867402077,6.4649882317,5.7978534698,2.709076643,3.3227920532,2.28850317,2.8373761177,0.0498161465,6.524535656,0.0,3.6264975071,6.357919693,3.8692891598,1.7523803711,3.4416017532,3.6141326427,4.6260418892,5.4014425278,4.8065404892
ACH-000256,COV318,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,,,2.484367609,0.1358277202,3.1158089638,4.0113792419,5.4033460617,0.0206010509,2.9701156616,3.2661163807,0.0091092121,5.0836348534,0.0877493173,4.9570555687,4.993601799,3.7430193424,0.2300517261,4.7408518791,0.595669806,7.4390244484,3.8583292961,4.4357619286,3.0991706848,0.0644662604,0.2244626433,5.596809864,3.3012173176,2.5348832607,6.5005931854,3.2976624966,4.4485507011,2.3030910492,3.8972597122,4.4785385132,4.3664059639,3.5484983921,5.9560241699,2.3288221359,7.4807095528,4.4566745758,4.3012728691,0.0573199466,2.7648386955,0.0626564026,6.3030481339,0.0041676909,3.8584983349,3.6258666515,3.8272297382,2.0275220871,0.6958361864,3.4332025051,4.9423174858,5.7322392464,5.7742257118
ACH-000608,COV644,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Mucinous Ovarian Cancer,,,3.8696246147,0.0271030813,5.1566433907,5.2592010498,5.1859893799,0.0140381511,3.2291910648,0.0352438316,0.311485678,5.1412734985,0.3425479233,2.7552506924,5.2178936005,4.7852106094,2.1161618233,5.0165944099,5.7946081161,7.2114310265,4.2107629776,1.679369688,3.4306519032,2.6671540737,4.0312361717,6.1657309532,4.4942107201,3.9945163727,6.8964657784,6.3194103241,4.5183024406,2.5639097691,3.7325296402,1.8528578281,3.81909585,5.4518113136,5.7400126457,6.0338306427,6.9762148857,4.8726611137,4.4674358368,6.3117427826,3.5491392612,0.1509105563,7.7935771942,0.1537923664,4.9187870026,5.7254738808,3.7412619591,3.5144379139,3.6557981968,3.5776946545,4.2114014626,6.0781083107,5.4286313057
ACH-000123,COV434,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,Small Cell Carcinoma of the Ovary,,,3.8271484375,0.0544914939,4.3152618408,5.334253788,5.2004494667,0.5279691219,2.9647090435,0.2907275259,0.0827461854,5.1519765854,0.1414353997,5.5137557983,0.7224196792,0.3831286132,0.189327389,6.1713647842,3.3275651932,4.1636276245,5.3063058853,4.8352723122,2.9120674133,2.271291256,1.2734562159,6.6761264801,4.5800552368,3.043598175,8.6860170364,6.6115956306,6.9556035995,2.2152841091,4.1413264275,4.8628330231,5.5857648849,4.8450131416,6.0187320709,0.2751322389,6.0143041611,5.2393598557,4.5019931793,0.623596251,3.3433282375,0.5492570996,7.5166692734,0.0298316646,4.9165959358,4.899315834,4.5586409569,3.7702052593,1.2265701294,4.6378998756,4.4250025749,5.484102726,5.5095214844
ACH-000278,COV362,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,,,3.989947319,0.0,4.6090636253,5.3784976006,5.4983210564,0.1841076016,2.952693224,0.2045263797,2.2916271687,5.1484827995,0.0402836725,3.974244833,4.7643990517,6.5048365593,0.5835710764,4.798828125,1.6335706711,8.6231861115,4.9554243088,4.6898412704,3.4802780151,1.5432732105,1.8865306377,6.1813530922,3.8809108734,2.3986868858,8.2889766693,3.8241670132,6.7361855507,1.7781202793,1.652761817,6.1608595848,5.1213636398,3.9731888771,6.2704896927,5.8186306953,7.7532234192,5.4918370247,4.1184344292,0.0635277927,3.4730596542,0.2968121171,7.1000523567,0.3606923819,6.1304345131,4.0426268578,3.8738329411,3.4539191723,2.3195803165,3.6427247524,4.7125902176,4.5266699791,5.5299363136
ACH-000868,HCC1195,Lung,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,,,3.9578125477,0.0088798152,4.5399403572,4.3777694702,4.3926057816,0.0068796529,2.0391981602,0.3846212327,2.1565487385,5.1466269493,0.0560160503,4.0029454231,3.0731534958,5.9450926781,0.3842565119,5.4262514114,4.0254364014,8.7419319153,6.3521142006,2.5173764229,2.9745733738,0.2244046032,6.5236325264,6.50527668,3.7200157642,2.0262086391,7.6408667564,4.5843734741,5.3793954849,1.7449318171,2.3965320587,5.7864603996,4.8178277016,7.1828513145,6.5731215477,4.4605002403,2.9067175388,5.0490689278,3.8956224918,3.5257055759,3.6814491749,0.0576526672,8.1902046204,0.4413081706,4.2234997749,5.2500634193,5.4270663261,3.1056530476,2.5448784828,4.8679704666,4.5636644363,5.8829293251,7.9130630493
ACH-000901,HCC1359,Lung,Non-Small Cell Lung Cancer,Giant Cell Carcinoma of the Lung,,,5.5858097076,0.0217696596,4.6593136787,5.6955456734,6.2597942352,0.0074710939,3.2586891651,0.1442904919,0.110574387,4.9900336266,0.1211599931,3.4625103474,4.4015007019,5.8771529198,0.5122865438,5.93268013,4.7149653435,7.5424437523,7.5450801849,5.259344101,3.135625124,6.7333135605,0.2597726285,7.2187037468,4.3621964455,3.3737137318,7.9914140701,4.7295637131,6.9636011124,2.2936882973,3.8990981579,6.0720391273,4.343855381,4.1715192795,7.1915330887,5.3028821945,0.3667815626,5.5908236504,4.4421143532,0.2594267726,3.4070167542,0.1474760324,7.3356137276,0.171497643,5.0461592674,5.7915225029,5.1586155891,3.3890891075,1.2259411812,2.7356522083,4.6759910583,6.2104845047,6.3599495888
ACH-000891,HCC1438,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,,,5.1612992287,0.3283999264,4.5329651833,5.6553258896,6.4764480591,0.3434589803,3.52779603,0.4034629762,0.0752875432,5.469335556,0.1052315235,4.5151195526,3.4126527309,5.579056263,0.0665177181,5.4783182144,1.8649289608,6.805847168,5.8225951195,5.145693779,4.3363404274,3.4989657402,4.497906208,7.2411251068,3.7646327019,3.4170842171,8.4353990555,5.6912522316,5.1930541992,2.4361004829,2.2174105644,2.9884574413,6.4332566261,5.5330896378,7.0495109558,5.5497770309,8.0060338974,5.0392436981,4.4675140381,0.9385402203,3.3589658737,0.0664832741,8.0590629578,0.086162813,5.2137050629,5.5854401588,6.5040516853,4.4353818893,5.2769546509,4.6375522614,4.8476963043,5.5928578377,6.2413463593
ACH-000898,SNU719,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Tubular Stomach Adenocarcinoma,,,3.6872286797,0.0390527435,3.9859375954,5.4197716713,6.0648398399,0.0,3.6651654243,0.2065657079,0.0258778557,5.4214487076,0.3068373501,1.5948256254,4.725522995,7.2671422958,0.0501910113,4.1897058487,5.5486707687,6.9320259094,8.6497049332,5.2895431519,3.3149430752,0.1537041813,2.473249197,5.3516178131,4.172791481,3.040378809,7.1419234276,6.3882050514,6.4878544807,2.4036903381,5.0762939453,6.1943864822,5.5434713364,5.7561397552,7.2597904205,5.4091501236,0.6308061481,5.1112356186,4.1607103348,0.0215948541,3.454264164,0.0228961427,8.9077444077,0.1064287275,6.1308546066,4.6412858963,4.251060009,4.1468019485,1.1404187679,4.9099650383,4.0850849152,6.166223526,4.9376363754
